Date,Store_ID,City,Product_ID,Product_Category,Units_Sold,Unit_Price,Total_Sales,Inventory_Available,Discount (%),Promotion,Holiday,Temperature
2024-05-09,S009,Chennai,P018,Sports,20,1073.55,21471.0,279,15,Yes,No,30.4
2024-05-09,S009,Chennai,P007,Home Decor,13,897.46,11666.98,68,5,No,No,28.5
2024-05-09,S010,Mumbai,P020,Sports,17,1740.02,29580.34,130,5,Yes,No,33.8
2024-05-09,S010,Mumbai,P005,Sports,23,1916.53,44080.19,72,10,No,No,35.4
2024-05-09,S010,Mumbai,P015,Sports,24,243.11,5834.64,235,20,No,No,35.7
2024-05-09,S010,Mumbai,P009,Sports,11,1260.06,13860.66,95,15,No,No,22.3
2024-05-09,S010,Mumbai,P004,Sports,23,1688.83,38843.09,352,20,Yes,No,37.8
2024-05-09,S010,Mumbai,P017,Home Decor,22,717.08,15775.76,135,0,No,No,29.6
2024-05-09,S010,Mumbai,P003,Grocery,18,1169.97,21059.46,258,5,No,No,34.7
2024-05-09,S010,Mumbai,P011,Home Decor,20,815.64,16312.8,359,5,Yes,No,21.8
2024-05-09,S010,Mumbai,P001,Home Decor,18,1480.08,26641.44,212,10,No,No,21.8
2024-05-09,S010,Mumbai,P019,Electronics,25,1676.38,41909.5,111,15,Yes,No,21.8
2024-05-10,S001,Chennai,P012,Grocery,16,1324.14,21186.24,81,5,No,No,31.5
2024-05-10,S001,Chennai,P004,Electronics,24,1059.14,25419.36,154,10,Yes,No,21.6
2024-05-10,S001,Chennai,P010,Fashion,22,1584.76,34864.72,345,10,Yes,No,22.1
2024-05-10,S001,Chennai,P005,Grocery,19,878.98,16700.62,135,0,No,No,34.6
2024-05-10,S001,Chennai,P001,Fashion,19,314.68,5978.92,468,20,Yes,No,20.0
2024-05-10,S001,Chennai,P008,Grocery,16,1474.33,23589.28,134,20,Yes,No,24.6
2024-05-10,S001,Chennai,P011,Home Decor,23,1557.46,35821.58,296,10,No,No,32.8
2024-05-10,S001,Chennai,P014,Sports,19,614.74,11680.06,156,15,No,No,29.5
2024-05-10,S001,Chennai,P006,Home Decor,20,1053.89,21077.8,52,10,No,No,22.0
2024-05-10,S001,Chennai,P016,Grocery,17,1655.88,28149.96,399,20,Yes,No,33.8
2024-05-10,S002,Delhi,P018,Fashion,27,226.95,6127.65,69,15,Yes,No,33.8
2024-05-10,S002,Delhi,P007,Electronics,21,846.33,17772.93,303,0,Yes,No,28.9
2024-05-10,S002,Delhi,P014,Electronics,24,1747.02,41928.48,458,5,No,No,37.9
2024-05-10,S002,Delhi,P002,Fashion,19,414.04,7866.76,134,20,Yes,No,34.4
2024-05-10,S002,Delhi,P019,Electronics,18,1744.11,31393.98,130,10,No,No,32.0
2024-05-10,S002,Delhi,P001,Fashion,22,1459.19,32102.18,406,0,Yes,No,32.1
2024-05-10,S002,Delhi,P009,Grocery,19,1507.65,28645.35,99,20,Yes,No,21.1
2024-05-10,S002,Delhi,P005,Grocery,20,143.77,2875.4,194,20,Yes,No,34.2
2024-05-10,S002,Delhi,P016,Grocery,15,444.97,6674.55,449,15,Yes,No,28.1
2024-05-10,S002,Delhi,P020,Fashion,20,489.31,9786.2,282,15,No,No,32.9
2024-05-10,S003,Bangalore,P019,Sports,19,563.54,10707.26,186,5,Yes,No,23.6
2024-05-10,S003,Bangalore,P011,Electronics,17,1827.12,31061.04,110,0,Yes,No,29.9
2024-05-10,S003,Bangalore,P007,Home Decor,12,372.06,4464.72,361,0,No,No,24.9
2024-05-10,S003,Bangalore,P010,Home Decor,22,779.11,17140.42,217,5,No,No,36.0
2024-05-10,S003,Bangalore,P018,Grocery,17,316.62,5382.54,139,0,Yes,No,32.1
2024-05-10,S003,Bangalore,P012,Sports,24,1708.59,41006.16,403,15,No,No,32.8
2024-05-10,S003,Bangalore,P015,Home Decor,20,640.42,12808.4,453,0,Yes,No,28.5
2024-05-10,S003,Bangalore,P014,Home Decor,17,253.75,4313.75,67,10,No,No,21.5
2024-05-10,S003,Bangalore,P006,Sports,17,744.68,12659.56,296,0,No,No,35.5
2024-05-10,S003,Bangalore,P003,Electronics,24,777.41,18657.84,440,0,Yes,No,20.8
2024-05-10,S004,Mumbai,P006,Home Decor,20,1226.53,24530.6,240,20,Yes,No,29.0
2024-05-10,S004,Mumbai,P014,Sports,27,640.1,17282.7,463,5,Yes,No,30.1
2024-05-10,S004,Mumbai,P013,Electronics,20,1412.87,28257.4,456,15,No,No,37.3
2024-05-10,S004,Mumbai,P004,Sports,21,1144.34,24031.14,404,15,No,No,20.5
2024-05-10,S004,Mumbai,P003,Grocery,19,1135.12,21567.28,322,20,Yes,No,34.8
2024-05-10,S004,Mumbai,P005,Electronics,20,1913.84,38276.8,349,0,Yes,No,35.4
2024-05-10,S004,Mumbai,P015,Electronics,22,1047.86,23052.92,459,5,Yes,No,34.6
2024-05-10,S004,Mumbai,P018,Fashion,24,726.03,17424.72,242,15,No,No,25.4
2024-05-10,S004,Mumbai,P008,Home Decor,26,1981.76,51525.76,89,10,Yes,No,29.5
2024-05-10,S004,Mumbai,P017,Sports,27,1714.93,46303.11,61,15,Yes,No,36.4
2024-05-10,S005,Hyderabad,P010,Home Decor,18,313.6,5644.8,269,10,Yes,No,37.6
2024-05-10,S005,Hyderabad,P003,Fashion,23,1153.33,26526.59,268,20,Yes,No,27.3
2024-05-10,S005,Hyderabad,P002,Sports,14,1997.0,27958.0,195,5,Yes,No,22.1
2024-05-10,S005,Hyderabad,P006,Fashion,19,186.62,3545.78,60,20,Yes,No,23.6
2024-05-10,S005,Hyderabad,P007,Home Decor,23,1103.31,25376.13,341,20,No,No,21.7
2024-05-10,S005,Hyderabad,P016,Home Decor,19,1657.99,31501.81,202,5,Yes,No,26.2
2024-05-10,S005,Hyderabad,P009,Grocery,21,456.16,9579.36,263,5,Yes,No,25.3
2024-05-10,S005,Hyderabad,P011,Sports,21,166.94,3505.74,336,20,No,No,27.8
2024-05-10,S005,Hyderabad,P015,Electronics,24,830.62,19934.88,428,10,No,No,24.1
2024-05-10,S005,Hyderabad,P005,Grocery,19,1335.78,25379.82,237,15,Yes,No,25.8
2024-05-10,S006,Mumbai,P016,Sports,21,804.6,16896.6,76,5,No,No,32.8
2024-05-10,S006,Mumbai,P017,Home Decor,32,1514.32,48458.24,395,15,No,No,27.3
2024-05-10,S006,Mumbai,P011,Home Decor,15,1950.97,29264.55,221,5,No,No,35.1
2024-05-10,S006,Mumbai,P001,Electronics,20,1222.97,24459.4,205,10,No,No,35.6
2024-05-10,S006,Mumbai,P004,Electronics,25,1571.4,39285.0,249,0,Yes,No,34.3
2024-05-10,S006,Mumbai,P018,Home Decor,14,1441.72,20184.08,486,10,Yes,No,26.1
2024-05-10,S006,Mumbai,P014,Electronics,25,481.74,12043.5,197,15,No,No,23.8
2024-05-10,S006,Mumbai,P010,Electronics,20,127.84,2556.8,194,5,No,No,21.1
2024-05-10,S006,Mumbai,P003,Fashion,17,268.19,4559.23,150,15,Yes,No,27.1
2024-05-10,S006,Mumbai,P008,Sports,22,527.31,11600.82,418,10,Yes,No,23.0
2024-05-10,S007,Bangalore,P014,Fashion,22,1565.22,34434.84,335,5,No,No,35.3
2024-05-10,S007,Bangalore,P001,Home Decor,19,1368.86,26008.34,169,10,Yes,No,37.6
2024-05-10,S007,Bangalore,P016,Sports,18,1485.98,26747.64,74,5,No,No,34.3
2024-05-10,S007,Bangalore,P003,Fashion,19,958.74,18216.06,423,10,Yes,No,22.9
2024-05-10,S007,Bangalore,P013,Electronics,13,602.99,7838.87,263,5,No,No,34.7
2024-05-10,S007,Bangalore,P005,Sports,21,1494.34,31381.14,401,10,No,No,29.9
2024-05-10,S007,Bangalore,P008,Fashion,22,486.92,10712.24,187,0,No,No,21.5
2024-05-10,S007,Bangalore,P020,Home Decor,25,1373.83,34345.75,169,0,Yes,No,33.4
2024-05-10,S007,Bangalore,P006,Home Decor,17,1286.25,21866.25,86,20,Yes,No,22.8
2024-05-10,S007,Bangalore,P004,Home Decor,27,1547.4,41779.8,169,0,No,No,20.9
2024-05-10,S008,Mumbai,P017,Grocery,19,401.73,7632.87,51,5,Yes,No,20.3
2024-05-10,S008,Mumbai,P009,Electronics,22,1733.5,38137.0,407,5,Yes,No,27.9
2024-05-10,S008,Mumbai,P001,Home Decor,14,1501.92,21026.88,321,5,Yes,No,32.0
2024-05-10,S008,Mumbai,P016,Fashion,18,486.44,8755.92,96,15,Yes,No,32.0
2024-05-10,S008,Mumbai,P007,Fashion,27,1571.59,42432.93,98,15,No,No,33.2
2024-05-10,S008,Mumbai,P013,Sports,16,1131.21,18099.36,366,0,No,No,24.6
2024-05-10,S008,Mumbai,P020,Sports,22,1768.13,38898.86,419,5,Yes,No,21.7
2024-05-10,S008,Mumbai,P018,Fashion,25,1452.07,36301.75,474,5,Yes,No,24.7
2024-05-10,S008,Mumbai,P006,Sports,13,1576.55,20495.15,208,15,No,No,22.6
2024-05-10,S008,Mumbai,P019,Fashion,19,1629.84,30966.96,178,20,No,No,35.6
2024-05-10,S009,Bangalore,P002,Home Decor,22,1721.39,37870.58,227,15,Yes,No,28.7
2024-05-10,S009,Bangalore,P004,Home Decor,18,493.6,8884.8,216,10,No,No,35.5
2024-05-10,S009,Bangalore,P010,Sports,24,386.61,9278.64,396,0,No,No,30.3
2024-05-10,S009,Bangalore,P007,Grocery,20,1414.74,28294.8,314,15,No,No,33.9
2024-05-10,S009,Bangalore,P016,Grocery,15,1101.84,16527.6,141,10,Yes,No,31.1
2024-05-10,S009,Bangalore,P020,Grocery,16,142.2,2275.2,68,15,No,No,26.8
2024-05-10,S009,Bangalore,P003,Fashion,23,1878.93,43215.39,167,15,No,No,36.6
2024-05-10,S009,Bangalore,P015,Sports,18,1479.93,26638.74,341,10,No,No,34.5
2024-05-10,S009,Bangalore,P018,Sports,19,1111.98,21127.62,238,0,No,No,36.0
2024-05-10,S009,Bangalore,P001,Fashion,27,809.93,21868.11,305,15,No,No,20.3
2024-05-10,S010,Bangalore,P013,Fashion,19,412.9,7845.1,238,5,No,No,33.9
2024-05-10,S010,Bangalore,P004,Fashion,17,787.49,13387.33,226,0,Yes,No,33.6
2024-05-10,S010,Bangalore,P010,Sports,17,670.94,11405.98,56,20,No,No,21.6
2024-05-10,S010,Bangalore,P014,Fashion,29,814.51,23620.79,392,20,Yes,No,31.0
2024-05-10,S010,Bangalore,P012,Sports,20,505.83,10116.6,402,15,Yes,No,34.1
2024-05-10,S010,Bangalore,P007,Grocery,27,203.96,5506.92,494,0,Yes,No,29.8
2024-05-10,S010,Bangalore,P011,Home Decor,17,1868.79,31769.43,104,10,No,No,23.2
2024-05-10,S010,Bangalore,P006,Fashion,19,1963.85,37313.15,380,20,Yes,No,31.4
2024-05-10,S010,Bangalore,P018,Home Decor,22,141.21,3106.62,196,20,No,No,32.6
2024-05-10,S010,Bangalore,P003,Home Decor,22,1571.65,34576.3,244,0,No,No,26.1
2024-05-11,S001,Bangalore,P014,Electronics,17,1766.44,30029.48,357,15,Yes,No,24.0
2024-05-11,S001,Bangalore,P017,Grocery,23,1120.66,25775.18,133,5,Yes,No,36.9
2024-05-11,S001,Bangalore,P010,Sports,25,1358.09,33952.25,222,5,Yes,No,37.2
2024-05-11,S001,Bangalore,P008,Electronics,26,611.08,15888.08,463,20,Yes,No,35.9
2024-05-11,S001,Bangalore,P019,Home Decor,14,1980.24,27723.36,497,20,Yes,No,22.8
2024-05-11,S001,Bangalore,P002,Home Decor,28,1451.21,40633.88,325,15,Yes,No,33.1
2024-05-11,S001,Bangalore,P011,Grocery,24,776.05,18625.2,174,5,No,No,24.7
2024-05-11,S001,Bangalore,P005,Sports,23,746.34,17165.82,61,0,No,No,27.1
2024-05-11,S001,Bangalore,P020,Home Decor,24,1914.79,45954.96,253,15,No,No,28.7
2024-05-11,S001,Bangalore,P006,Electronics,24,1711.2,41068.8,409,10,No,No,35.5
2024-05-11,S002,Hyderabad,P016,Sports,15,1468.7,22030.5,93,10,Yes,No,25.4
2024-05-11,S002,Hyderabad,P003,Grocery,13,1578.75,20523.75,119,0,No,No,30.8
2024-05-11,S002,Hyderabad,P018,Home Decor,25,1633.49,40837.25,256,5,Yes,No,30.5
2024-05-11,S002,Hyderabad,P002,Home Decor,17,1047.61,17809.37,395,0,No,No,27.2
2024-05-11,S002,Hyderabad,P010,Grocery,21,835.54,17546.34,454,10,No,No,26.2
2024-05-11,S002,Hyderabad,P007,Electronics,16,562.9,9006.4,454,10,No,No,27.5
2024-05-11,S002,Hyderabad,P017,Home Decor,21,580.84,12197.64,362,5,Yes,No,36.3
2024-05-11,S002,Hyderabad,P011,Home Decor,19,910.91,17307.29,82,0,Yes,No,37.1
2024-05-11,S002,Hyderabad,P006,Electronics,24,283.83,6811.92,326,15,Yes,No,23.6
2024-05-11,S002,Hyderabad,P014,Grocery,21,504.52,10594.92,156,10,Yes,No,21.6
2024-05-11,S003,Hyderabad,P006,Grocery,15,891.41,13371.15,406,20,Yes,No,20.6
2024-05-11,S003,Hyderabad,P001,Electronics,18,546.81,9842.58,112,15,No,No,32.6
2024-05-11,S003,Hyderabad,P020,Fashion,24,1633.32,39199.68,146,10,Yes,No,28.5
2024-05-11,S003,Hyderabad,P015,Grocery,18,219.98,3959.64,102,10,Yes,No,37.0
2024-05-11,S003,Hyderabad,P019,Electronics,16,850.06,13600.96,393,0,No,No,29.5
2024-05-11,S003,Hyderabad,P004,Grocery,12,1726.02,20712.24,437,20,Yes,No,34.3
2024-05-11,S003,Hyderabad,P014,Sports,20,609.62,12192.4,471,15,Yes,No,32.3
2024-05-11,S003,Hyderabad,P017,Home Decor,21,1815.9,38133.9,364,20,No,No,35.0
2024-05-11,S003,Hyderabad,P003,Grocery,20,1801.36,36027.2,300,15,Yes,No,36.6
2024-05-11,S003,Hyderabad,P013,Sports,16,1634.48,26151.68,432,0,No,No,25.2
2024-05-11,S004,Hyderabad,P004,Grocery,17,278.75,4738.75,209,15,Yes,No,28.8
2024-05-11,S004,Hyderabad,P007,Sports,25,261.81,6545.25,483,20,No,No,37.9
2024-05-11,S004,Hyderabad,P008,Fashion,22,1113.65,24500.3,453,10,No,No,27.4
2024-05-11,S004,Hyderabad,P011,Electronics,18,1822.62,32807.16,436,15,Yes,No,35.7
2024-05-11,S004,Hyderabad,P015,Fashion,19,1665.89,31651.91,428,10,No,No,32.0
2024-05-11,S004,Hyderabad,P014,Home Decor,18,630.76,11353.68,479,5,No,No,37.7
2024-05-11,S004,Hyderabad,P001,Sports,26,211.9,5509.4,283,0,Yes,No,33.5
2024-05-11,S004,Hyderabad,P020,Home Decor,25,1611.11,40277.75,456,0,No,No,30.3
2024-05-11,S004,Hyderabad,P009,Sports,30,1589.27,47678.1,257,20,Yes,No,25.2
2024-05-11,S004,Hyderabad,P002,Fashion,17,450.95,7666.15,242,15,No,No,37.2
2024-05-11,S005,Hyderabad,P016,Fashion,21,1158.69,24332.49,167,10,No,No,28.7
2024-05-11,S005,Hyderabad,P012,Electronics,16,233.67,3738.72,309,15,Yes,No,30.8
2024-05-11,S005,Hyderabad,P017,Electronics,18,105.41,1897.38,185,5,Yes,No,23.4
2024-05-11,S005,Hyderabad,P018,Home Decor,24,772.29,18534.96,396,15,Yes,No,22.8
2024-05-11,S005,Hyderabad,P005,Sports,12,1293.35,15520.2,325,0,Yes,No,24.5
2024-05-11,S005,Hyderabad,P020,Home Decor,23,1241.66,28558.18,374,0,No,No,20.2
2024-05-11,S005,Hyderabad,P015,Grocery,12,129.72,1556.64,302,0,Yes,No,22.5
2024-05-11,S005,Hyderabad,P010,Sports,21,1838.93,38617.53,463,15,No,No,37.2
2024-05-11,S005,Hyderabad,P008,Electronics,23,1243.41,28598.43,141,10,No,No,22.1
2024-05-11,S005,Hyderabad,P004,Home Decor,29,1360.62,39457.98,287,5,Yes,No,32.0
2024-05-11,S006,Hyderabad,P007,Grocery,21,1320.19,27723.99,180,10,Yes,No,34.6
2024-05-11,S006,Hyderabad,P017,Grocery,23,641.33,14750.59,344,5,Yes,No,21.4
2024-05-11,S006,Hyderabad,P019,Grocery,19,381.59,7250.21,125,10,Yes,No,34.0
2024-05-11,S006,Hyderabad,P013,Fashion,19,929.22,17655.18,322,10,No,No,31.0
2024-05-11,S006,Hyderabad,P001,Sports,18,551.43,9925.74,163,5,No,No,33.9
2024-05-11,S006,Hyderabad,P020,Sports,18,477.32,8591.76,146,20,Yes,No,26.6
2024-05-11,S006,Hyderabad,P016,Home Decor,19,409.18,7774.42,177,0,No,No,38.0
2024-05-11,S006,Hyderabad,P011,Grocery,21,1737.09,36478.89,446,10,No,No,30.1
2024-05-11,S006,Hyderabad,P005,Grocery,14,667.5,9345.0,440,5,No,No,36.4
2024-05-11,S006,Hyderabad,P014,Fashion,28,1735.54,48595.12,297,15,Yes,No,21.0
2024-05-11,S007,Hyderabad,P009,Grocery,18,450.13,8102.34,344,15,Yes,No,29.6
2024-05-11,S007,Hyderabad,P014,Fashion,17,1010.29,17174.93,184,5,No,No,25.8
2024-05-11,S007,Hyderabad,P005,Fashion,18,1147.34,20652.12,60,0,Yes,No,24.8
2024-05-11,S007,Hyderabad,P012,Home Decor,11,952.77,10480.47,305,0,Yes,No,29.4
2024-05-11,S007,Hyderabad,P016,Home Decor,23,1576.21,36252.83,261,15,Yes,No,25.9
2024-05-11,S007,Hyderabad,P018,Grocery,18,1348.64,24275.52,302,15,No,No,30.1
2024-05-11,S007,Hyderabad,P020,Fashion,22,1637.96,36035.12,369,15,No,No,32.8
2024-05-11,S007,Hyderabad,P019,Electronics,22,1021.85,22480.7,308,0,No,No,33.4
2024-05-11,S007,Hyderabad,P008,Grocery,24,876.84,21044.16,151,10,No,No,36.3
2024-05-11,S007,Hyderabad,P003,Electronics,18,685.11,12331.98,112,10,No,No,26.3
2024-05-11,S008,Delhi,P014,Home Decor,22,1992.83,43842.26,466,5,Yes,No,32.8
2024-05-11,S008,Delhi,P005,Electronics,21,1653.73,34728.33,270,20,No,No,23.1
2024-05-11,S008,Delhi,P019,Home Decor,30,1600.75,48022.5,99,20,Yes,No,28.4
2024-05-11,S008,Delhi,P008,Electronics,16,367.56,5880.96,488,10,No,No,27.1
2024-05-11,S008,Delhi,P007,Sports,17,1718.26,29210.42,391,5,Yes,No,22.2
2024-05-11,S008,Delhi,P009,Fashion,18,1641.66,29549.88,86,15,Yes,No,22.5
2024-05-11,S008,Delhi,P015,Sports,24,1322.82,31747.68,158,15,Yes,No,25.2
2024-05-11,S008,Delhi,P017,Fashion,21,600.52,12610.92,189,10,No,No,20.1
2024-05-11,S008,Delhi,P020,Grocery,15,1580.04,23700.6,479,20,Yes,No,27.4
2024-05-11,S008,Delhi,P002,Home Decor,19,1411.24,26813.56,325,10,No,No,26.2
2024-05-11,S009,Chennai,P014,Grocery,19,1201.7,22832.3,481,20,Yes,No,31.4
2024-05-11,S009,Chennai,P003,Home Decor,32,1085.85,34747.2,313,20,Yes,No,26.0
2024-05-11,S009,Chennai,P001,Sports,20,713.06,14261.2,104,15,Yes,No,35.8
2024-05-11,S009,Chennai,P013,Sports,23,1197.15,27534.45,324,15,No,No,25.1
2024-05-11,S009,Chennai,P015,Electronics,24,1094.49,26267.76,256,20,Yes,No,28.5
2024-05-11,S009,Chennai,P016,Home Decor,28,661.21,18513.88,152,20,Yes,No,21.9
2024-05-11,S009,Chennai,P018,Grocery,17,265.27,4509.59,457,20,No,No,30.3
2024-05-11,S009,Chennai,P008,Fashion,14,277.62,3886.68,178,5,Yes,No,27.0
2024-05-11,S009,Chennai,P019,Sports,24,289.15,6939.6,283,0,No,No,35.7
2024-05-11,S009,Chennai,P009,Fashion,14,247.06,3458.84,268,0,Yes,No,21.3
2024-05-11,S010,Delhi,P015,Electronics,27,981.17,26491.59,471,15,No,No,36.1
2024-05-11,S010,Delhi,P020,Electronics,25,530.02,13250.5,362,10,No,No,26.4
2024-05-11,S010,Delhi,P004,Electronics,23,1202.03,27646.69,275,20,No,No,34.7
2024-05-11,S010,Delhi,P009,Electronics,12,966.03,11592.36,52,0,No,No,35.4
2024-05-11,S010,Delhi,P003,Home Decor,16,1355.28,21684.48,125,10,No,No,24.3
2024-05-11,S010,Delhi,P001,Sports,22,807.3,17760.6,123,0,Yes,No,26.6
2024-05-11,S010,Delhi,P019,Fashion,18,887.42,15973.56,341,10,Yes,No,23.4
2024-05-11,S010,Delhi,P005,Grocery,16,985.85,15773.6,164,20,Yes,No,20.8
2024-05-11,S010,Delhi,P012,Home Decor,29,1183.97,34335.13,99,10,No,No,37.4
2024-05-11,S010,Delhi,P006,Fashion,19,1550.5,29459.5,341,0,No,No,26.5
2024-05-12,S001,Mumbai,P006,Fashion,20,1194.87,23897.4,476,20,Yes,No,23.3
2024-05-12,S001,Mumbai,P010,Home Decor,29,356.69,10344.01,227,10,Yes,No,33.7
2024-05-12,S001,Mumbai,P005,Grocery,18,1779.17,32025.06,466,5,Yes,No,25.9
2024-05-12,S001,Mumbai,P003,Grocery,19,1894.41,35993.79,392,10,Yes,No,34.3
2024-05-12,S001,Mumbai,P002,Sports,19,295.18,5608.42,330,15,No,No,28.3
2024-05-12,S001,Mumbai,P001,Sports,21,1679.33,35265.93,57,10,No,No,29.6
2024-05-12,S001,Mumbai,P018,Sports,18,766.45,13796.1,247,20,Yes,No,30.5
2024-05-12,S001,Mumbai,P019,Grocery,14,568.37,7957.18,434,20,No,No,38.0
2024-05-12,S001,Mumbai,P008,Sports,15,1990.06,29850.9,127,5,Yes,No,30.3
2024-05-12,S001,Mumbai,P009,Grocery,22,111.34,2449.48,233,5,Yes,No,28.2
2024-05-12,S002,Delhi,P010,Fashion,17,1991.29,33851.93,83,15,Yes,No,36.5
2024-05-12,S002,Delhi,P005,Sports,20,1315.46,26309.2,116,15,No,No,27.4
2024-05-12,S002,Delhi,P013,Grocery,20,879.92,17598.4,218,0,Yes,No,37.1
2024-05-12,S002,Delhi,P006,Sports,15,935.8,14037.0,265,0,No,No,21.5
2024-05-12,S002,Delhi,P020,Fashion,24,1238.76,29730.24,479,5,No,No,26.8
2024-05-12,S002,Delhi,P007,Fashion,20,499.14,9982.8,291,20,Yes,No,33.6
2024-05-12,S002,Delhi,P001,Fashion,17,1332.39,22650.63,374,5,No,No,28.0
2024-05-12,S002,Delhi,P002,Electronics,22,698.23,15361.06,317,20,Yes,No,23.7
2024-05-12,S002,Delhi,P014,Grocery,11,887.09,9757.99,84,10,No,No,31.2
2024-05-12,S002,Delhi,P016,Sports,15,1698.39,25475.85,475,15,Yes,No,31.8
2024-05-12,S003,Delhi,P002,Fashion,21,674.33,14160.93,148,10,Yes,No,23.1
2024-05-12,S003,Delhi,P004,Home Decor,16,130.93,2094.88,499,15,No,No,22.7
2024-05-12,S003,Delhi,P003,Fashion,22,1556.46,34242.12,370,10,No,No,24.0
2024-05-12,S003,Delhi,P019,Grocery,13,103.12,1340.56,452,10,Yes,No,36.2
2024-05-12,S003,Delhi,P008,Grocery,21,880.97,18500.37,92,20,Yes,No,27.7
2024-05-12,S003,Delhi,P011,Electronics,29,668.99,19400.71,469,10,Yes,No,37.2
2024-05-12,S003,Delhi,P020,Grocery,16,1630.85,26093.6,50,0,No,No,29.8
2024-05-12,S003,Delhi,P017,Sports,16,857.08,13713.28,471,20,No,No,27.3
2024-05-12,S003,Delhi,P006,Electronics,16,1392.54,22280.64,76,15,Yes,No,31.6
2024-05-12,S003,Delhi,P018,Home Decor,15,600.0,9000.0,269,20,Yes,No,20.8
2024-05-12,S004,Mumbai,P015,Fashion,16,1868.22,29891.52,157,15,Yes,No,24.5
2024-05-12,S004,Mumbai,P006,Electronics,20,1483.73,29674.6,246,10,Yes,No,23.5
2024-05-12,S004,Mumbai,P019,Fashion,20,924.6,18492.0,397,15,No,No,21.7
2024-05-12,S004,Mumbai,P008,Home Decor,20,1277.8,25556.0,267,5,No,No,25.9
2024-05-12,S004,Mumbai,P007,Grocery,17,1497.28,25453.76,201,10,Yes,No,34.9
2024-05-12,S004,Mumbai,P009,Grocery,20,669.53,13390.6,438,20,Yes,No,35.7
2024-05-12,S004,Mumbai,P018,Grocery,21,1058.33,22224.93,167,5,No,No,25.4
2024-05-12,S004,Mumbai,P016,Fashion,16,1041.72,16667.52,333,5,No,No,32.4
2024-05-12,S004,Mumbai,P004,Grocery,19,1801.03,34219.57,264,15,Yes,No,26.3
2024-05-12,S004,Mumbai,P014,Home Decor,16,1536.79,24588.64,268,20,Yes,No,34.8
2024-05-12,S005,Chennai,P016,Grocery,19,771.27,14654.13,424,5,No,No,22.8
2024-05-12,S005,Chennai,P013,Home Decor,18,1731.21,31161.78,182,20,No,No,36.3
2024-05-12,S005,Chennai,P005,Fashion,16,1128.92,18062.72,272,5,Yes,No,33.0
2024-05-12,S005,Chennai,P001,Electronics,22,1685.91,37090.02,249,5,Yes,No,27.6
2024-05-12,S005,Chennai,P002,Grocery,19,633.9,12044.1,413,10,Yes,No,21.0
2024-05-12,S005,Chennai,P020,Sports,23,1729.26,39772.98,460,10,Yes,No,37.0
2024-05-12,S005,Chennai,P007,Fashion,18,1152.87,20751.66,100,0,Yes,No,30.7
2024-05-12,S005,Chennai,P014,Sports,21,1125.03,23625.63,456,15,Yes,No,32.8
2024-05-12,S005,Chennai,P017,Sports,19,934.39,17753.41,174,0,Yes,No,31.1
2024-05-12,S005,Chennai,P015,Grocery,16,1032.34,16517.44,144,0,Yes,No,25.5
2024-05-12,S006,Hyderabad,P007,Sports,20,1596.91,31938.2,95,10,Yes,No,37.5
2024-05-12,S006,Hyderabad,P012,Electronics,21,186.91,3925.11,481,20,Yes,No,35.5
2024-05-12,S006,Hyderabad,P006,Home Decor,24,680.0,16320.0,51,10,No,No,22.5
2024-05-12,S006,Hyderabad,P009,Sports,13,236.75,3077.75,441,5,No,No,28.9
2024-05-12,S006,Hyderabad,P011,Home Decor,21,622.19,13065.99,129,10,Yes,No,29.0
2024-05-12,S006,Hyderabad,P016,Fashion,19,191.12,3631.28,357,0,No,No,30.4
2024-05-12,S006,Hyderabad,P010,Fashion,14,1555.34,21774.76,122,10,No,No,25.9
2024-05-12,S006,Hyderabad,P015,Electronics,15,498.21,7473.15,388,15,Yes,No,29.9
2024-05-12,S006,Hyderabad,P013,Sports,18,364.24,6556.32,242,10,No,No,23.8
2024-05-12,S006,Hyderabad,P001,Electronics,25,993.86,24846.5,195,15,No,No,30.8
2024-05-12,S007,Hyderabad,P015,Home Decor,19,621.45,11807.55,152,10,Yes,No,21.5
2024-05-12,S007,Hyderabad,P011,Fashion,23,1918.65,44128.95,471,0,No,No,28.1
2024-05-12,S007,Hyderabad,P009,Electronics,17,689.4,11719.8,155,5,No,No,35.7
2024-05-12,S007,Hyderabad,P016,Grocery,19,718.83,13657.77,233,0,No,No,30.7
2024-05-12,S007,Hyderabad,P020,Fashion,21,1869.52,39259.92,416,5,Yes,No,34.1
2024-05-12,S007,Hyderabad,P019,Sports,21,1104.97,23204.37,335,0,Yes,No,21.3
2024-05-12,S007,Hyderabad,P003,Home Decor,24,1491.75,35802.0,155,20,No,No,33.4
2024-05-12,S007,Hyderabad,P010,Electronics,17,1595.34,27120.78,299,10,No,No,28.2
2024-05-12,S007,Hyderabad,P001,Grocery,25,1304.52,32613.0,416,20,Yes,No,21.7
2024-05-12,S007,Hyderabad,P007,Sports,13,1014.48,13188.24,72,0,No,No,31.0
2024-05-12,S008,Mumbai,P019,Fashion,14,1831.88,25646.32,143,20,Yes,No,31.9
2024-05-12,S008,Mumbai,P012,Home Decor,22,1479.7,32553.4,458,10,Yes,No,27.1
2024-05-12,S008,Mumbai,P005,Fashion,22,1536.41,33801.02,249,15,No,No,35.1
2024-05-12,S008,Mumbai,P013,Grocery,22,486.57,10704.54,125,0,Yes,No,34.7
